MultilingualFrameId,FrameName,SweFN_FrameId,SweFN_MatchEvaluation,BrasilFN_FrameId,BrasilFN_MatchEvaluation,DiCoEnviro_FrameId,DiCoEnviro_MatchEvaluation,BFN_FrameId,BFN_MatchEvaluation,GFOL_FrameId,GFOL_MatchEvaluation,DiCoInfo_FrameId,DiCoInfo_MatchEvaluation,GermanFN_FrameId,GermanFN_MatchEvaluation,SpanishFN_FrameId,SpanishFN_MatchEvaluation
1,Abandonment,589,ExactMatch,908,ExactMatch,,,2031,ExactMatch,,,,,510,ExactMatch,,
2,Ablenkung_Bildschema,,,,,,,,,,,,,2033,ExactMatch,,
3,Abounding_with,603,ExactMatch,237,ExactMatch,,,262,ExactMatch,,,,,743,ExactMatch,0,ExactMatch
4,Absorb_heat,628,ExactMatch,469,ExactMatch,,,830,ExactMatch,,,,,1177,ExactMatch,,
5,Abundance,627,ExactMatch,721,ExactMatch,0,WeakMatch,1602,ExactMatch,,,,,283,ExactMatch,,
6,Abusing,626,ExactMatch,404,ExactMatch,,,482,ExactMatch,,,,,1075,ExactMatch,,
7,Access_scenario,625,ExactMatch,827,ExactMatch,,,1871,ExactMatch,,,0,WeakMatch,413,ExactMatch,,
8,Accident,,,1258,ExactMatch,,,,,,,,,,,,
9,Accident_description,,,1488,ExactMatch,,,,,,,,,,,,
10,Accommodation,,,1220,ExactMatch,,,,,,,,,,,,
11,Accompaniment,910,ExactMatch,233,ExactMatch,,,258,ExactMatch,,,,,717,ExactMatch,,
12,Accomplishment,623,ExactMatch,675,ExactMatch,,,1519,ExactMatch,,,,,227,ExactMatch,,
13,Accoutrements,622,ExactMatch,144,ExactMatch,,,158,ExactMatch,,,,,266,ExactMatch,,
14,Accumulating,,,,,1,ExactMatch,,,,,,,,,,
15,Accuracy,621,ExactMatch,845,ExactMatch,,,1903,ExactMatch,,,,,434,ExactMatch,,
16,Achieving_first,1077,ExactMatch,372,ExactMatch,,,403,ExactMatch,,,,,1036,ExactMatch,1,ExactMatch
17,Active_substance,619,ExactMatch,612,ExactMatch,,,1322,ExactMatch,,,,,147,ExactMatch,,
18,Activity,588,ExactMatch,113,ExactMatch,,,124,ExactMatch,,,,,119,ExactMatch,2,ExactMatch
19,Activity_abandoned_state,587,ExactMatch,152,ExactMatch,,,168,ExactMatch,,,,,333,ExactMatch,3,ExactMatch
20,Activity_done_state,309,ExactMatch,164,ExactMatch,,,182,ExactMatch,,,,,396,ExactMatch,,
21,Activity_finish,585,ExactMatch,149,ExactMatch,,,165,ExactMatch,,,,,315,ExactMatch,,
22,Activity_learning,,,1496,ExactMatch,,,,,,,,,,,,
23,Activity_ongoing,583,ExactMatch,148,ExactMatch,,,164,ExactMatch,,,,,310,ExactMatch,4,ExactMatch
24,Activity_pause,582,ExactMatch,151,ExactMatch,,,167,ExactMatch,,,,,328,ExactMatch,5,ExactMatch
25,Activity_paused_state,581,ExactMatch,163,ExactMatch,,,181,ExactMatch,,,,,389,ExactMatch,6,ExactMatch
26,Activity_prepare,580,ExactMatch,154,ExactMatch,,,170,ExactMatch,,,,,347,ExactMatch,7,ExactMatch
27,Activity_ready_state,579,ExactMatch,153,ExactMatch,,,169,ExactMatch,,,,,344,ExactMatch,8,ExactMatch
28,Activity_resume,578,ExactMatch,557,ExactMatch,,,1156,ExactMatch,,,1,WeakMatch,73,ExactMatch,9,ExactMatch
29,Activity_scenario,,,,,,,,,,,2,ExactMatch,,,,
30,Activity_start,577,ExactMatch,134,ExactMatch,,,146,ExactMatch,,,3,WeakMatch,198,ExactMatch,10,ExactMatch
31,Activity_stop,576,ExactMatch,150,ExactMatch,,,166,ExactMatch,,,,,325,ExactMatch,11,ExactMatch
32,Activity_teaching,,,1507,ExactMatch,,,,,,,,,,,,
33,Actually_occurring_entity,575,ExactMatch,708,ExactMatch,,,1580,ExactMatch,,,,,267,ExactMatch,,
34,Adapting,,,,,2,ExactMatch,,,,,,,,,,
35,Addiction,602,ExactMatch,191,ExactMatch,,,213,ExactMatch,,,,,555,ExactMatch,,
36,Adding_species_in_location,,,,,3,ExactMatch,,,,,,,,,,
37,Adding_trees_in_location,,,,,4,ExactMatch,,,,,,,,,,
38,Adding_up,601,ExactMatch,436,ExactMatch,,,621,ExactMatch,,,,,1121,ExactMatch,,
39,Adducing,87,ExactMatch,720,ExactMatch,,,1601,ExactMatch,,,,,282,ExactMatch,,
40,Adjacency,,,1192,ExactMatch,,,2891,ExactMatch,,,,,883,ExactMatch,,
41,Adjusting,599,ExactMatch,630,ExactMatch,,,1376,ExactMatch,,,,,169,ExactMatch,,
42,Adopt_selection,596,ExactMatch,711,ExactMatch,,,1590,ExactMatch,,,,,271,ExactMatch,,
43,Adorning,,,,,,,,NoMatch,,,,,,,12,ExactMatch
44,Aesthetics,78,ExactMatch,504,ExactMatch,,,1016,ExactMatch,,,,,7,ExactMatch,,
45,Affirm_or_deny,952,ExactMatch,1367,ExactMatch,,,2974,ExactMatch,,,,,913,ExactMatch,,
46,Age,594,ExactMatch,491,ExactMatch,,,972,ExactMatch,,,,,1212,ExactMatch,,
47,Aggregate,656,ExactMatch,94,ExactMatch,,,103,ExactMatch,,,,,18,ExactMatch,,
48,Aging,549,ExactMatch,857,ExactMatch,5,ExactMatch,1919,ExactMatch,,,,,447,ExactMatch,,
49,Agree_or_refuse_to_act,777,ExactMatch,741,ExactMatch,,,1625,ExactMatch,,,,,304,ExactMatch,,
50,Agriculture,983,ExactMatch,892,ExactMatch,6,ExactMatch,2012,ExactMatch,,,,,492,ExactMatch,,
51,Aiming,519,ExactMatch,843,ExactMatch,,,1901,ExactMatch,,,,,432,ExactMatch,,
52,Alignment_image_schema,1059,ExactMatch,899,ExactMatch,,,2020,ExactMatch,,,,,500,ExactMatch,,
53,Allergens,,,1474,ExactMatch,,,,,,,,,,,,
54,Alliance,348,ExactMatch,704,ExactMatch,,,1574,ExactMatch,,,,,262,ExactMatch,,
55,Allianzen_als_Freundschaften,,,,,,,,,,,,,1859,ExactMatch,,
56,Altered_phase,1068,ExactMatch,,,,,,NoMatch,,,,,,,13,ExactMatch
57,Alternatives,648,ExactMatch,867,ExactMatch,,,1931,ExactMatch,,,,,459,ExactMatch,,
58,Alternativity,,,1208,ExactMatch,,,2950,ExactMatch,,,,,905,ExactMatch,,
59,Amalgamation,392,ExactMatch,458,ExactMatch,,,790,ExactMatch,,,,,1161,ExactMatch,,
60,Amassing,84,ExactMatch,657,ExactMatch,,,1482,ExactMatch,,,,,207,ExactMatch,,
61,Ambient_temperature,551,ExactMatch,518,ExactMatch,7,TooGeneral,1052,ExactMatch,,,,,25,ExactMatch,,
62,Ammunition,860,ExactMatch,696,ExactMatch,,,1565,ExactMatch,,,,,253,ExactMatch,,
63,Amounting_to,496,ExactMatch,434,ExactMatch,,,602,ExactMatch,,,,,1117,ExactMatch,,
64,Anführer_einer_Gruppe_als_Kopf,,,,,,,,,,,,,1986,ExactMatch,,
65,Animal_by_activity,,,,,8,ExactMatch,,,,,,,,,,
66,Animal_by_behavior,,,,,9,ExactMatch,,,,,,,,,,
67,Animal_by_development,,,,,10,ExactMatch,,,,,,,,,,
68,Animal_by_family,,,,,11,ExactMatch,,,,,,,,,,
69,Animal_by_relation,,,,,12,ExactMatch,,,,,,,,,,
70,Animals,858,ExactMatch,1184,ExactMatch,13,ExactMatch,2840,ExactMatch,,,,,870,ExactMatch,,
71,Annoyance,,,917,ExactMatch,,,2049,ExactMatch,,,,,519,ExactMatch,,
72,Anrede_Fokus_Adressat,,,,,,,,,,,,,2296,ExactMatch,,
73,Anziehung_Bildschema,,,,,,,,,,,,,1737,ExactMatch,,
74,Appeal,855,ExactMatch,412,ExactMatch,,,504,ExactMatch,,,,,1086,ExactMatch,,
75,Appearance,,,,,,,,NoMatch,,,,,,,14,ExactMatch
76,Appellations,470,ExactMatch,1016,ExactMatch,,,2390,ExactMatch,,,,,653,ExactMatch,,
77,Appliances,,,1427,ExactMatch,,,,,,,,,,,,
78,Apply_heat,853,ExactMatch,212,ExactMatch,,,236,ExactMatch,,,,,645,ExactMatch,,
79,Appointing,411,ExactMatch,862,ExactMatch,,,1925,ExactMatch,,,,,453,ExactMatch,,
80,Architectural_part,521,ExactMatch,490,ExactMatch,,,971,ExactMatch,,,,,1211,ExactMatch,,
81,Arithmetic,710,ExactMatch,978,ExactMatch,,,2234,ExactMatch,,,,,599,ExactMatch,,
82,Arithmetic_commutative,516,ExactMatch,987,ExactMatch,,,2245,ExactMatch,,,,,609,ExactMatch,,
83,Arithmetic_non-commutative,518,ExactMatch,980,ExactMatch,,,2236,ExactMatch,,,,,601,ExactMatch,,
84,Armor,,,1073,ExactMatch,,,2602,ExactMatch,,,,,733,ExactMatch,,
85,Arraignment,863,ExactMatch,109,ExactMatch,,,120,ExactMatch,,,,,107,ExactMatch,,
86,Arranging,513,ExactMatch,481,ExactMatch,,,921,ExactMatch,,,4,TooSpecific,1198,ExactMatch,,
87,Arrest,499,ExactMatch,182,ExactMatch,,,202,ExactMatch,,,,,499,ExactMatch,,
88,Arrival,,,1224,ExactMatch,,,,,,,,,,,,
89,Arrival_at_destination,,,1268,ExactMatch,,,,,,,,,,,,
90,Arrival_at_lodge,,,1266,ExactMatch,,,,,,,,,,,,
91,Arriving,231,ExactMatch,48,ExactMatch,,,54,ExactMatch,,,,,1104,ExactMatch,15,ExactMatch
92,Arson,875,ExactMatch,126,ExactMatch,,,138,ExactMatch,,,,,173,ExactMatch,,
93,Artifact,547,ExactMatch,390,ExactMatch,,,421,ExactMatch,,,,,1056,ExactMatch,16,ExactMatch
94,Artifact_subpart,874,ExactMatch,1029,ExactMatch,,,2470,ExactMatch,,,,,675,ExactMatch,,
95,Artificiality,533,ExactMatch,760,ExactMatch,,,1660,ExactMatch,,,,,326,ExactMatch,,
96,Artistic_style,526,ExactMatch,1033,ExactMatch,,,2490,ExactMatch,,,,,680,ExactMatch,,
97,Assemble,529,ExactMatch,981,ExactMatch,,,2237,ExactMatch,,,,,602,ExactMatch,,
98,Assessing,97,ExactMatch,423,ExactMatch,14,ExactMatch,519,ExactMatch,,,,,1096,ExactMatch,17,ExactMatch
99,Assigned_location,690,ExactMatch,1089,ExactMatch,,,2628,ExactMatch,,,,,751,ExactMatch,,
100,Assistance,560,ExactMatch,360,ExactMatch,,,391,ExactMatch,,,,,1024,ExactMatch,,
101,Assistive technology,,,1566,ExactMatch,,,,,,,,,,,,
102,Asymmetric_reciprocality,,,203,ExactMatch,,,226,ExactMatch,,,,,618,ExactMatch,,
103,Athletes,,,1281,ExactMatch,,,,,,,,,,,,
104,Athletes_by_position,,,1282,ExactMatch,,,,,,,,,,,,
105,Athletes_by_sport,,,1341,ExactMatch,,,,,,,,,,,,
106,Atonement,356,ExactMatch,358,ExactMatch,,,388,ExactMatch,,,,,1021,ExactMatch,,
107,Attaching,83,ExactMatch,177,ExactMatch,15,ExactMatch,197,ExactMatch,,,5,TooSpecific,477,ExactMatch,18,ExactMatch
108,Attack,351,ExactMatch,393,ExactMatch,,,424,ExactMatch,,,,,1059,ExactMatch,,
109,Attempt,347,ExactMatch,105,ExactMatch,,,116,ExactMatch,,,,,77,ExactMatch,19,ExactMatch
110,Attempt_action_scenario,,,1369,ExactMatch,,,3020,ExactMatch,,,,,931,ExactMatch,,
111,Attempt_distant_interaction_scenario,349,ExactMatch,842,ExactMatch,,,1900,ExactMatch,,,,,431,ExactMatch,20,ExactMatch
112,Attempt_means,343,ExactMatch,946,ExactMatch,,,2132,ExactMatch,,,,,,,,
113,Attempt_obtain_food_scenario,345,ExactMatch,887,ExactMatch,,,2007,ExactMatch,,,,,487,ExactMatch,,
114,Attempt_obtain_mineral_scenario,375,ExactMatch,973,ExactMatch,,,2221,ExactMatch,,,,,593,ExactMatch,,
115,Attempt_suasion,378,ExactMatch,80,ExactMatch,,,87,ExactMatch,,,,,1182,ExactMatch,21,ExactMatch
116,Attempting_and_resolving_scenario,,,1368,ExactMatch,,,1683,ExactMatch,,,,,337,ExactMatch,,
117,Attempting_scenario,234,ExactMatch,,,,,,NoMatch,,,,,,,22,ExactMatch
118,Attend_event,,,1366,ExactMatch,,,,,,,,,,,,
119,Attending,373,ExactMatch,907,ExactMatch,,,2030,ExactMatch,,,,,509,ExactMatch,,
120,Attention,831,ExactMatch,459,ExactMatch,,,791,ExactMatch,,,,,1162,ExactMatch,23,ExactMatch
121,Attention_getting,369,ExactMatch,279,ExactMatch,,,305,ExactMatch,,,,,934,ExactMatch,,
122,Attitude_description,360,ExactMatch,1141,ExactMatch,,,2713,ExactMatch,,,,,813,ExactMatch,,
123,Attracting_tourists,,,1223,ExactMatch,,,,,,,,,,,,
124,Attraction_tourism,,,1240,ExactMatch,,,,,,,,,,,,
125,Attributed_information,362,ExactMatch,550,ExactMatch,,,1148,ExactMatch,,,,,65,ExactMatch,,
126,Attributes,843,ExactMatch,485,ExactMatch,,,964,ExactMatch,,,,,1206,ExactMatch,,
127,Aufzählung,,,,,,,,,,,,,2823,ExactMatch,,
128,Authority,844,ExactMatch,1028,ExactMatch,,,2451,ExactMatch,,,,,672,ExactMatch,,
129,Avoiding,841,ExactMatch,249,ExactMatch,,,274,ExactMatch,,,,,828,ExactMatch,,
130,Awareness,394,ExactMatch,14,ExactMatch,,,19,ExactMatch,25,ExactMatch,,,430,ExactMatch,24,ExactMatch
131,Awareness_change_scenario,,,1437,ExactMatch,,,,,,,,,,,,
132,Awareness_situation,,,1069,ExactMatch,,,2592,ExactMatch,,,,,727,ExactMatch,,
133,Awareness_status,386,ExactMatch,1070,ExactMatch,,,2593,ExactMatch,,,,,728,ExactMatch,,
134,Baby_animal,,,,,16,ExactMatch,,,,,,,,,,
135,Bail_decision,365,ExactMatch,110,ExactMatch,,,121,ExactMatch,,,,,109,ExactMatch,,
136,Balance_Bildschema,,,,,,,,,,,,,2082,ExactMatch,,
137,Balancing,,,,,17,ExactMatch,,,,,,,,,,
138,Basis_for_attribute,,,1370,ExactMatch,,,1160,ExactMatch,,,,,78,ExactMatch,,
139,Be_in_agreement_on_action,380,ExactMatch,634,ExactMatch,,,1380,ExactMatch,,,,,174,ExactMatch,25,ExactMatch
140,Be_in_agreement_on_assessment,838,ExactMatch,665,ExactMatch,,,1496,ExactMatch,,,,,215,ExactMatch,,
141,Be_on_alert,870,ExactMatch,1151,ExactMatch,,,2723,ExactMatch,,,,,824,ExactMatch,,
142,Be_subset_of,341,ExactMatch,814,ExactMatch,,,1818,ExactMatch,,,,,395,ExactMatch,,
143,Be_translation_equivalent,810,ExactMatch,755,ExactMatch,,,1655,ExactMatch,,,,,320,ExactMatch,,
144,Bearing_arms,811,ExactMatch,401,ExactMatch,,,470,ExactMatch,,,,,1071,ExactMatch,26,ExactMatch
145,Beat_opponent,808,ExactMatch,929,ExactMatch,,,2074,ExactMatch,,,,,533,ExactMatch,,
146,Become_contaminated,,,,,18,ExactMatch,,,,,,,,,,
147,Become_different,,,,,,,,NoMatch,,,,,,,27,ExactMatch
148,Become_rejuvenated,,,,,19,ExactMatch,,,,,,,,,,
149,Becoming,264,ExactMatch,1435,ExactMatch,,,2971,ExactMatch,,,,,910,ExactMatch,28,ExactMatch
150,Becoming_a_member,804,ExactMatch,788,ExactMatch,,,1733,ExactMatch,,,,,362,ExactMatch,,
151,Becoming_a_patient,,,1473,ExactMatch,,,,,,,,,,,,
152,Becoming_attached,805,ExactMatch,280,ExactMatch,,,306,ExactMatch,,,,,935,ExactMatch,,
153,Becoming_aware,235,ExactMatch,15,ExactMatch,,,20,ExactMatch,,,,,481,ExactMatch,29,ExactMatch
154,Becoming_detached,236,ExactMatch,641,ExactMatch,,,1391,ExactMatch,,,,,182,ExactMatch,,
155,Becoming_dry,803,ExactMatch,906,ExactMatch,,,2029,ExactMatch,,,,,507,ExactMatch,,
156,Becoming_filled,,,,,20,ExactMatch,,,,,,,,,,
157,Becoming_nonfunctional,,,1337,ExactMatch,,,,,,,,,,,,
158,Becoming_separated,311,ExactMatch,825,ExactMatch,,,1863,ExactMatch,,,,,410,ExactMatch,,
159,Becoming_silent,,,1371,ExactMatch,,,731,ExactMatch,,,,,1152,ExactMatch,,
160,Becoming_visible,214,ExactMatch,1061,ExactMatch,,,2582,ExactMatch,,,,,718,ExactMatch,,
161,Becoming_wet,,,,,,,,NoMatch,,,,,,,30,ExactMatch
162,Behälter-fokussierte_Entleerung,,,,,,,,,,,,,634,ExactMatch,,
163,Behind_the_scenes,89,ExactMatch,378,ExactMatch,,,409,ExactMatch,,,,,1042,ExactMatch,,
164,Being_active,1110,ExactMatch,685,ExactMatch,,,1540,ExactMatch,,,,,240,ExactMatch,,
165,Being_at_risk,262,ExactMatch,691,ExactMatch,21,ExactMatch,1560,ExactMatch,11,TooGeneral,,,248,ExactMatch,31,ExactMatch
166,Being_attached,270,ExactMatch,281,ExactMatch,,,307,ExactMatch,,,,,936,ExactMatch,,
167,Being_awake,324,ExactMatch,767,ExactMatch,,,1681,ExactMatch,,,,,335,ExactMatch,,
168,Being_born,312,ExactMatch,461,ExactMatch,22,ExactMatch,793,ExactMatch,,,,,1164,ExactMatch,,
169,Being_clean,,,1540,ExactMatch,,,,,,,,,,,,
170,Being_contained_within,,,1372,ExactMatch,,,1176,ExactMatch,,,,,88,ExactMatch,,
171,Being_contaminated,,,,,23,ExactMatch,,,,,,,,,,
172,Being_detached,876,ExactMatch,643,ExactMatch,,,1411,ExactMatch,,,,,186,ExactMatch,,
173,Being_dry,340,ExactMatch,310,ExactMatch,,,338,ExactMatch,,,,,968,ExactMatch,,
174,Being_employed,885,ExactMatch,257,ExactMatch,,,282,ExactMatch,31,ExactMatch,,,849,ExactMatch,,
175,Being_hurt,,,1490,ExactMatch,,,,,,,,,,,,
176,Being_in_captivity,359,ExactMatch,1114,ExactMatch,24,TooSpecific,2672,ExactMatch,,,,,781,ExactMatch,,
177,Being_in_category,793,ExactMatch,815,ExactMatch,,,1820,ExactMatch,,,,,397,ExactMatch,32,ExactMatch
178,Being_in_control,,,807,ExactMatch,,,1800,ExactMatch,,,,,387,ExactMatch,,
179,Being_in_effect,385,ExactMatch,668,ExactMatch,,,1510,ExactMatch,,,,,220,ExactMatch,,
180,Being_in_operation,456,ExactMatch,475,ExactMatch,,,880,ExactMatch,,,6,TooSpecific,1187,ExactMatch,,
181,Being_incarcerated,1070,ExactMatch,1115,ExactMatch,,,2673,ExactMatch,,,,,782,ExactMatch,,
182,Being_included,512,ExactMatch,817,ExactMatch,,,1822,ExactMatch,,,,,399,ExactMatch,33,ExactMatch
183,Being_influenced,,,,,,,,NoMatch,,,,,,,34,ExactMatch
184,Being_located,913,ExactMatch,483,ExactMatch,,,960,ExactMatch,,,,,1204,ExactMatch,,
185,Being_named,737,ExactMatch,205,ExactMatch,,,228,ExactMatch,,,,,623,ExactMatch,,
186,Being_necessary,923,ExactMatch,558,ExactMatch,,,1157,ExactMatch,,,,,74,ExactMatch,35,ExactMatch
187,Being_obligated,454,ExactMatch,361,ExactMatch,,,392,ExactMatch,,,,,1025,ExactMatch,36,ExactMatch
188,Being_obligatory,556,ExactMatch,564,ExactMatch,,,1164,ExactMatch,,,,,81,ExactMatch,37,ExactMatch
189,Being_off_operation,,,,,,,,,,,7,ExactMatch,,,,
190,Being_operational,618,ExactMatch,586,ExactMatch,,,1200,ExactMatch,,,,,108,ExactMatch,,
191,Being_pregnant,,,1205,ExactMatch,,,2921,ExactMatch,,,,,899,ExactMatch,,
192,Being_questionable,914,ExactMatch,1373,ExactMatch,,,531,ExactMatch,,,,,1103,ExactMatch,,
193,Being_relevant,555,ExactMatch,1042,ExactMatch,,,2530,ExactMatch,,,,,694,ExactMatch,,
194,Being_rotted,1133,ExactMatch,318,ExactMatch,,,346,ExactMatch,,,,,977,ExactMatch,,
195,Being_up_to_it,972,ExactMatch,649,ExactMatch,,,1440,ExactMatch,,,,,195,ExactMatch,,
196,Being_wet,615,ExactMatch,304,ExactMatch,,,332,ExactMatch,,,,,962,ExactMatch,38,ExactMatch
197,Besieging,390,ExactMatch,813,ExactMatch,,,1817,ExactMatch,,,,,394,ExactMatch,,
198,Bestätigung_einholen,,,,,,,,,,,,,2283,ExactMatch,,
199,Besucher_Abreise,,,,,,,,,,,,,444,ExactMatch,,
200,Beyond_compare,770,ExactMatch,328,ExactMatch,,,356,ExactMatch,,,,,988,ExactMatch,,
201,Billing,352,ExactMatch,1374,ExactMatch,,,2983,ExactMatch,,,,,917,ExactMatch,,
202,Biodiversity,,,,,25,ExactMatch,,,,,,,,,,
203,Biological_area,1067,ExactMatch,173,ExactMatch,,,193,ExactMatch,,,,,457,ExactMatch,,
204,Biological_classification,557,ExactMatch,1135,ExactMatch,26,ExactMatch,2701,ExactMatch,,,,,806,ExactMatch,,
205,Biological_conditions,,,,,27,ExactMatch,,,,,,,,,,
206,Biological_entity,544,ExactMatch,1050,ExactMatch,28,ExactMatch,2567,ExactMatch,,,,,705,ExactMatch,,
207,Biological_mechanisms,543,ExactMatch,1157,ExactMatch,,,2750,ExactMatch,,,,,833,ExactMatch,,
208,Biological_urge,781,ExactMatch,363,ExactMatch,,,394,ExactMatch,,,,,1027,ExactMatch,,
209,Birth_scenario,,,1165,ExactMatch,29,ExactMatch,2811,ExactMatch,,,,,848,ExactMatch,,
210,Blockade_Bildschema,,,,,,,,,,,,,1730,ExactMatch,,
211,Board_vehicle,779,ExactMatch,745,ExactMatch,,,1633,ExactMatch,,,,,308,ExactMatch,,
212,Body_decoration,784,ExactMatch,273,ExactMatch,,,299,ExactMatch,,,,,919,ExactMatch,,
213,Body_description_holistic,782,ExactMatch,143,ExactMatch,,,157,ExactMatch,2,TooGeneral,,,257,ExactMatch,,
214,Body_description_part,1074,ExactMatch,211,ExactMatch,,,235,ExactMatch,,,,,643,ExactMatch,,
215,Body_mark,1071,ExactMatch,362,ExactMatch,,,393,ExactMatch,,,,,1026,ExactMatch,,
216,Body_movement,789,ExactMatch,11,ExactMatch,,,16,ExactMatch,,,,,279,ExactMatch,39,ExactMatch
217,Body_parts,,,1375,ExactMatch,,,119,ExactMatch,3,ExactMatch,,,102,ExactMatch,,
218,Body_substances,,,1471,ExactMatch,,,,,,,,,,,,
219,Bond_maturation,788,ExactMatch,1014,ExactMatch,,,2371,ExactMatch,,,,,649,ExactMatch,,
220,Borrowing,792,ExactMatch,1161,ExactMatch,,,2783,ExactMatch,,,,,840,ExactMatch,,
221,Boulder,,,396,ExactMatch,,,,,,,,,,,,
222,Boundary,1095,ExactMatch,301,ExactMatch,,,329,ExactMatch,,,,,958,ExactMatch,,
223,Bounded_entity,1076,ExactMatch,213,ExactMatch,,,237,ExactMatch,,,,,647,ExactMatch,40,ExactMatch
224,Bounded_region,794,ExactMatch,898,ExactMatch,,,2019,ExactMatch,,,,,498,ExactMatch,,
225,Bragging,799,ExactMatch,740,ExactMatch,,,1624,ExactMatch,,,,,303,ExactMatch,41,ExactMatch
226,Breaking_apart,797,ExactMatch,824,ExactMatch,,,1862,ExactMatch,,,,,409,ExactMatch,,
227,Breaking_off,232,ExactMatch,822,ExactMatch,,,1860,ExactMatch,,,,,407,ExactMatch,,
228,Breaking_out_captive,801,ExactMatch,1109,ExactMatch,,,2665,ExactMatch,,,,,775,ExactMatch,,
229,Breathing,88,ExactMatch,247,ExactMatch,,,272,ExactMatch,,,,,820,ExactMatch,42,ExactMatch
230,Breeding,,,,,30,ExactMatch,,,,,,,,,,
231,Bringing,80,ExactMatch,216,ExactMatch,31,WeakMatch,240,ExactMatch,,,,,655,ExactMatch,43,ExactMatch
232,Building,820,ExactMatch,234,ExactMatch,,,259,ExactMatch,,,,,724,ExactMatch,,
233,Building_subparts,1055,ExactMatch,169,ExactMatch,,,188,ExactMatch,,,,,416,ExactMatch,,
234,Buildings,1053,ExactMatch,157,ExactMatch,,,173,ExactMatch,,,,,360,ExactMatch,,
235,Bungling,1058,ExactMatch,241,ExactMatch,,,266,ExactMatch,,,,,770,ExactMatch,,
236,Burning_into_ashes,,,,,32,ExactMatch,,,,,,,,,,
237,Burying,1057,ExactMatch,1154,ExactMatch,,,2740,ExactMatch,,,,,829,ExactMatch,,
238,Business_closure,217,ExactMatch,1067,ExactMatch,,,2590,ExactMatch,,,,,725,ExactMatch,,
239,Businesses,1154,ExactMatch,337,ExactMatch,33,WeakMatch,365,ExactMatch,,,,,998,ExactMatch,44,ExactMatch
240,Cache,1063,ExactMatch,1057,ExactMatch,,,2576,ExactMatch,,,,,713,ExactMatch,,
241,Calculation,,,,,34,ExactMatch,,,,,,,,,,
242,Calendric_unit,1062,ExactMatch,206,ExactMatch,,,229,ExactMatch,,,,,630,ExactMatch,,
243,Candidness,1065,ExactMatch,26,ExactMatch,,,32,ExactMatch,,,,,948,ExactMatch,,
244,Capability,1064,ExactMatch,498,ExactMatch,,,990,ExactMatch,,,,,1221,ExactMatch,,
245,Capacity,1039,ExactMatch,951,ExactMatch,,,2138,ExactMatch,,,,,562,ExactMatch,,
246,Capital_stock,1136,ExactMatch,1123,ExactMatch,,,2682,ExactMatch,,,,,791,ExactMatch,,
247,Capturing,,,,,35,ExactMatch,,,,,,,,,,
248,Cardinal_numbers,463,ExactMatch,196,ExactMatch,,,218,ExactMatch,,,,,576,ExactMatch,,
249,Carry_goods,466,ExactMatch,821,ExactMatch,,,1850,ExactMatch,,,,,405,ExactMatch,,
250,Catastrophe,465,ExactMatch,104,ExactMatch,36,ExactMatch,115,ExactMatch,,,,,67,ExactMatch,,
251,Catching_fire,534,ExactMatch,1172,ExactMatch,,,2827,ExactMatch,,,,,856,ExactMatch,,
252,Catching_with_gear,,,,,37,ExactMatch,,,,,,,,,,
253,Categorization,459,ExactMatch,16,ExactMatch,38,TooSpecific,21,ExactMatch,,,,,540,ExactMatch,45,ExactMatch
254,Causation,462,ExactMatch,1,ExactMatch,39,TooSpecific,5,ExactMatch,5,ExactMatch,,,1080,ExactMatch,,
255,Causation_scenario,461,ExactMatch,195,ExactMatch,,,217,ExactMatch,,,,,573,ExactMatch,,
256,Cause_balance,,,,,40,ExactMatch,,,,,,,,,,
257,Cause_benefit_or_detriment,,,1149,ExactMatch,,,,,,,,,822,ExactMatch,,
258,Cause_bodily_experience,525,ExactMatch,1008,ExactMatch,,,2320,ExactMatch,,,,,638,ExactMatch,,
259,Cause_change,455,ExactMatch,442,ExactMatch,,,683,ExactMatch,,,8,TooSpecific,1133,ExactMatch,46,ExactMatch
260,Cause_change_into_reusable_material,,,,,41,ExactMatch,,,,,,,,,,
261,Cause_change_natural_feature,,,,,42,ExactMatch,,,,,,,,,,
262,Cause_change_of_consistency,458,ExactMatch,353,ExactMatch,,,383,ExactMatch,,,,,1016,ExactMatch,,
263,Cause_change_of_impact,,,,,43,ExactMatch,,,,,,,,,,
264,Cause_change_of_phase,457,ExactMatch,307,ExactMatch,,,335,ExactMatch,,,,,965,ExactMatch,47,ExactMatch
265,Cause_change_of_position_on_a_scale,1072,ExactMatch,89,ExactMatch,44,ExactMatch,96,ExactMatch,,,,,1203,ExactMatch,,
266,Cause_change_of_state,,,,,45,ExactMatch,,,,,,,,,,
267,Cause_change_of_strength,344,ExactMatch,798,ExactMatch,,,1781,ExactMatch,,,,,375,ExactMatch,,
268,Cause_contamination,,,,,46,ExactMatch,,,,,,,,,,
269,Cause_emotion,368,ExactMatch,910,ExactMatch,,,2041,ExactMatch,,,,,512,ExactMatch,48,ExactMatch
270,Cause_expansion,354,ExactMatch,71,ExactMatch,,,77,ExactMatch,,,,,1157,ExactMatch,,
271,Cause_fluidic_motion,266,ExactMatch,480,ExactMatch,,,920,ExactMatch,,,,,1197,ExactMatch,49,ExactMatch
272,Cause_harm,321,ExactMatch,102,ExactMatch,,,112,ExactMatch,,,,,51,ExactMatch,,
