id,frame,lus,fe,definition,связь с BFN,link,MatchEvaluation
243,Wichtigkeit_vermitteln,[],"['Medium', 'Nachricht', 'Sprecher']",Durch eine  FE:NachrichtBotschaft kommuniziert ein  FE:SprecherSprecher (manchmal durch ein  FE:MediumMedium) die relative Wichtigkeit der durch die  FE:NachrichtBotschaft bezeichneten Sachlage.,Convey_importance,https://framenet-constructicon.hhu.de/framenet/frame?id=243,ExactMatch
355,Widerfahren,[],['Entität'],Eine  FE:EntitätEntität ist von einem  FE:EreignisEreignis betroffen.,Undergoing,https://framenet-constructicon.hhu.de/framenet/frame?id=355,ExactMatch
908,Widerfahren_Szenario,[],"['Entität', 'Ereignis']",In dieser Situation findet ein  FE:EreignisEreignis statt und eine  FE:EntitätEntität ist davon betroffen.,Undergoing_scenario,https://framenet-constructicon.hhu.de/framenet/frame?id=908,ExactMatch
376,Widerstandsfähigkeit_ändern,[],"['Agens', 'Patiens']","Ein  FE:AgensAgens beeinflusst die Fähigkeit eines  FE:PatiensPatiens, einem tatsächlichen oder metaphorisch verstandenen Angriff standzuhalten.",Change_resistance,https://framenet-constructicon.hhu.de/framenet/frame?id=376,ExactMatch
167,Wiederaufnahme_verursachen,[],"['Agens', 'Prozess', 'Unterbrechung', 'Ursache']","Ein  FE:AgensAgens oder eine  FE:UrsacheUrsache verursacht die Wiederaufnahme eines  FE:ProzessProzesses, nachdem dieser unterbrochen oder ausgesetzt war.",Cause_to_resume,https://framenet-constructicon.hhu.de/framenet/frame?id=167,ExactMatch
1033,Wiedergutmachung,"[('wiedergutmachen', 'V'), ('Wiedergutmachung', 'N')]","['Begünstigende_Handlung', 'Geschenk', 'Geschädigte_Partei', 'Schaden', 'Übeltäter']","Die Wörter in diesem Frame beschreiben den Prozess der Wiedergutmachung für einige (rechtswidrige) Handlungen (den  FE:SchadenSchaden), die vom  FE:ÜbeltäterÜbeltäter begangen wurden. Um sich mit der  FE:Geschädigte_Parteigeschädigten_Partei zu versöhnen oder Gesetze oder Normen zu folgen, führt der  FE:ÜbeltäterÜbeltäter in diesem Prozess eine  FE:Begünstigende_Handlungbegünstigende_Handlung für die  FE:Geschädigte_Parteigeschädigte_Partei durch oder gibt der  FE:Geschädigte_Parteigeschädigten_Partei ein  FE:GeschenkGeschenk.",Reparation,https://framenet-constructicon.hhu.de/framenet/frame?id=1033,ExactMatch
295,Wiederherstellen,"[('beleben', 'V'), ('erneuern', 'V'), ('herstellen', 'V'), ('neues Leben einhauchen', 'MWA'), ('revitalisieren', 'V'), ('verjüngen', 'V'), ('Verjüngung', 'N'), ('wiederbeleben', 'V'), ('Wiederbelebung', 'N')]","['Agens', 'Entität', 'Ursache']",Die Handlung eines  FE:AgensAgens oder das Auftreten einer  FE:UrsacheUrsache (bzw. ursächlichen Ereignisses) versetzt eine  FE:EntitätEntität in einen früheren Zustand der Vitalität und Stärke zurück.,Rejuvenation,https://framenet-constructicon.hhu.de/framenet/frame?id=295,ExactMatch
2098,Wiederholung_Bildschema,[],"['Ereignis', 'Wiederholung']","Eine Wiederholung bezeichnet ein  FE:EreignisEreignis, das in regelmäßigen oder unregelmäßigen Abständen immer wieder eintritt. Die Möglichkeit der Unregelmäßigkeit unterscheidet dieses Bildschema vom Zyklus_Bildschema. Außerdem ist das Wiederholung_Bildschema vom Zyklische_Klimax_Bildschema zu unterscheiden, da zwischen zwei Wiederholungen eines Ereignisses kein Höhe- oder Tiefpunkt erreicht wird.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2098,
147,Wirkstoff,[],"['Effekt', 'Substanz']","Ein  FE:SubstanzSubstanz verursacht einen  FE:EffektEffekt bzw. wird durch einen Prozess hergestellt, der auf einen bestimmten  FE:EffektEffekt ausgerichtet ist.",Active_substance,https://framenet-constructicon.hhu.de/framenet/frame?id=147,ExactMatch
260,Wirtschaft,"[('Wirtschaft', 'N')]","['Politischer_Bereich', 'Wirtschaft']","Ein  FE:Politischer_BereichPolitischer_Bereich, oft eine Nation, hat eine  FE:WirtschaftWirtschaft, definiert durch das Level von Produktion und Konsum von Waren und Dienstleistungen. Ferner können  FE:MarkttypMarkttyp und  FE:DomäneDomäne angegeben werden.",Economy,https://framenet-constructicon.hhu.de/framenet/frame?id=260,ExactMatch
1179,Wohlstand,[],"['Institution', 'Person']","Eine  FE:PersonPerson oder  FE:InstitutionInstitution wird in Bezug auf ihren finanziellen Reichtum (oder Armut) beschrieben, d. h. den Betrag des in ihrem Besitz befindlichen Geldes.",Wealthiness,https://framenet-constructicon.hhu.de/framenet/frame?id=1179,ExactMatch
44,Wohnsitz,"[('leben', 'V'), ('wohnen', 'V')]","['Bewohner', 'Mitbewohner', 'Ort']","Menschen oder andere belebte Entitäten, die  FE:BewohnerBewohner, wohnen oder leben an einem  FE:OrtOrt, dem Wohnsitz, an dem sie sich für gewöhnlich schwerpunktmäßig aufhalten. Die  FE:BewohnerBewohner können mit weiteren Personen, den  FE:MitbewohnerMitbewohnern zusammenleben oder sich temporär bei ihnen aufhalten.",Residence,https://framenet-constructicon.hhu.de/framenet/frame?id=44,ExactMatch
1037,Wortrelationen,[],"['Zeichen (Plural)', 'Zeichen_1', 'Zeichen_2']","Eine sprachliche Einheit,  FE:Zeichen_1Zeichen_1, steht in semantischer, phonologischer, orthographischer oder distributionsbezogener Beziehung zu einer anderen sprachlichen Einheit,  FE:Zeichen_2Zeichen_2. Der Parameter, entlang dessen die beiden Zeichen in Bezug zueinander gesetzt werden, ist in den LE inkorporiert. Ist die Beziehung symmetrisch, können die beiden sprachlichen Einheiten gemeinsam als  FE:Zeichen (Plural)Zeichen (Plural) ausgedrückt werden.",Word_relations,https://framenet-constructicon.hhu.de/framenet/frame?id=1037,ExactMatch
96,Währungsumtausch,[],"['Ausgangswährung', 'Besitzer', 'Betrag_1', 'Betrag_2', 'Geld', 'Zielwährung']",Ein  FE:BesitzerBesitzer tauscht in einer  FE:TauschbörseTauschbörse  FE:Betrag_1Betrag_1 in der  FE:AusgangswährungAusgangswährung gegen  FE:Betrag_2Betrag_2 in der  FE:ZielwährungZielwährung.,Exchange_currency,https://framenet-constructicon.hhu.de/framenet/frame?id=96,ExactMatch
645,Wärmeanwendung_Essen,"[('kochen', 'V')]","['Behälter', 'Gerät_des_Erwärmens', 'Koch', 'Nahrung', 'Temperatureinstellung']","Ein  FE:KochKoch wendet Wärme auf  FE:NahrungNahrung (Lebensmittel) an, wobei die  FE:TemperatureinstellungTemperatureinstellung der Wärme, die  FE:DauerDauer der Anwendung und das  FE:Gerät_des_ErwärmensGerät_des_Erwärmens angegeben werden können.",Apply_heat,https://framenet-constructicon.hhu.de/framenet/frame?id=645,ExactMatch
627,Wärmepotenzial,"[('warm', 'ADJ')]",['Isolator'],"Ein  FE:IsolatorIsolator wird nach seinem Potenzial beurteilt, die Körpertemperatur eines  FE:ErfahrenderErfahrenden zu erhöhen. Zudem können die  FE:AktivitätAktivität, an der der  FE:ErfahrenderErfahrende teilnimmt, um die Wärme zu spüren, und die  FE:UmständeUmstände, in Bezug auf die der  FE:IsolatorIsolator beurteilt wird, eine Rolle spielen.",Heat_potential,https://framenet-constructicon.hhu.de/framenet/frame?id=627,ExactMatch
1177,Wärme_absorbieren,"[('backen', 'V'), ('braten', 'V'), ('brutzeln', 'V'), ('kochen', 'V'), ('köcheln', 'V'), ('sieden', 'V')]","['Behälter', 'Entität', 'Wärmequelle']","Eine  FE:EntitätEntität ist einer  FE:WärmequelleWärmequelle ausgesetzt, deren  FE:TemperaturTemperatur auch angegeben werden kann. Meist erfährt die  FE:EntitätEntität durch den Prozess der Wärmeaufnahme eine Veränderung.",Absorb_heat,https://framenet-constructicon.hhu.de/framenet/frame?id=1177,ExactMatch
1062,Zeichen,"[('Anzeichen', 'N'), ('aussehen', 'V'), ('bedeuten', 'V'), ('markieren', 'V'), ('Symptom', 'N'), ('Zeichen', 'N')]","['Angezeigtes', 'Anzeigendes']","Ein Phänomen, das  FE:AnzeigendesAnzeigende, existiert als Indikator für ein anderes Phänomen, das  FE:AngezeigtesAngezeigte. Die Beziehung ist asymmetrisch: Aus der Existenz des  FE:AngezeigtesAngezeigten kann nicht notwendigerweise auf die Existenz oder das Vorhandensein eines  FE:AnzeigendesAnzeigenden geschlossen werden. Das  FE:AngezeigtesAngezeigte kann eine tatsächliche oder mögliche Entität oder ein Ereignis in der Vergangenheit, Gegenwart oder Zukunft sein. Das  FE:AnzeigendesAnzeigende ist kein Symbol oder Ikon, sondern vielmehr ein Symptom des  FE:AngezeigtesAngezeigten bzw. ein Index/ Indikator.",Sign,https://framenet-constructicon.hhu.de/framenet/frame?id=1062,ExactMatch
2702,Zeit,[],['Zeit'],"FE:ZeitZeit ist - physikalisch betrachtet - eine abstrakte Größe, mit deren Hilfe (zusammen mit Raum) die Dauer von Vorgängen und die Abfolge von Ereignissen bestimmt werden können. Aus erkenntnistheoretischer Sicht wird  FE:ZeitZeit ebenso wie Raum als bereits vor jeder Erfahrung existierende Form aufgefasst.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2702,
428,Zeitliche_Anordnung,[],"['Orientierungsentität', 'Orientierungsereignis', 'Orientierungszeitraum', 'Trajektor_Entität', 'Trajektor_Ereignis', 'Trajektor_Zeitraum']","Ein Trajektor tritt zur selben Zeit wie eine bekannte Orientierungsgröße auf.  Einige LE, die diesen Frame evozieren (z. B. jetzt) haben einen deiktischen Bezug zum  FE:OrientierungszeitraumOrientierungszeitraum.",Temporal_collocation,https://framenet-constructicon.hhu.de/framenet/frame?id=428,ExactMatch
565,Zeitliche_Verortung,"[('anfangen', 'V'), ('Tag', 'N'), ('Zeit', 'N'), ('Zeitpunkt', 'N')]",['Fokussierter_Zeitpunkt'],"Wörter, die diesen Frame evozieren, beschreiben einen bestimmten Zeitpunkt oder -raum, zu oder in dem ein Ereignis, eine Handlung usw. stattfindet. Hierzu werden oftmals Demonstrativa wie diese/dieser und jene/jener verwendet.",Location_in_time,https://framenet-constructicon.hhu.de/framenet/frame?id=565,ExactMatch
872,Zeitplan,[],"['Ereignisse', 'Kognizierender', 'Zeitplan']","Ein  FE:ZeitplanZeitplan umfasst bestimmte  FE:EreignisseEreignisse, die einander temporal folgen, und wird als mentales Objekt bewusst von einem  FE:KognizierenderKognizierenden erstellt, verändert oder weitergeführt. Der  FE:ZeitplanZeitplan wird oft durch ein Adjektiv modifiziert, das sich auf einen  FE:IterationszeitraumIterationszeitraum bezieht. Man beachte, dass dieser Frame nicht die physische Darstellung eines Zeitplans umfasst.",Timetable,https://framenet-constructicon.hhu.de/framenet/frame?id=872,ExactMatch
566,Zeitspanne,"[('Zeit', 'N')]","['Dauer', 'Zustand']","Die Wörter in diesem Frame beschreiben einen Zeitraum, im Gegensatz zu einem Zeitpunkt.",Timespan,https://framenet-constructicon.hhu.de/framenet/frame?id=566,ExactMatch
1011,Zeitvektor,[],"['Entfernung', 'Ereignis', 'Orientierungsereignis', 'Richtung']",Ein  FE:EreignisEreignis wird als in einer bestimmten  FE:EntfernungEntfernung und in einer bestimmten  FE:RichtungRichtung von einem  FE:OrientierungsereignisOrientierungsereignis aus identifiziert. Die lexikalischen Einheiten inkorporieren die  FE:RichtungRichtung und in einigen Fällen das  FE:OrientierungsereignisOrientierungsereignis.,Time_vector,https://framenet-constructicon.hhu.de/framenet/frame?id=1011,ExactMatch
2372,Zeit_als_Behälter,"[('aus', 'PRAEP'), ('füllen', 'V'), ('in', 'PRAEP'), ('innerhalb', 'PRAEP'), ('leer', 'ADJ'), ('voll', 'ADJ')]","['Orientierungsentität', 'Orientierungsereignis', 'Orientierungszeitraum_als_Behälter', 'Trajektor_Entität_als_Inhalt', 'Trajektor_Ereignis_als_Inhalt', 'Trajektor_Zeitraum']","Zeitspannen, -abschnitte und -räume werden metaphorisch als Behälter konzeptualisiert. Im Unterschied zur Metapher Zeit_als_Landschaft wird Zeit als Raum mit festen Beschränkungen verstanden. Zudem liegt der Fokus nicht auf einer Entität, die sich durch die Zeit bewegt, sondern auf der Zeit selbst.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2372,
2394,Zeit_als_Landschaft,"[('fliegen', 'V'), ('gehen', 'V'), ('Reise', 'N'), ('reisen', 'V'), ('schleichen', 'V')]","['Orientierungsentität', 'Orientierungsereignis', 'Orientierungszeitraum_als_Bereich', 'Quelle', 'Richtung', 'Trajektor_Entität_als_Objekt', 'Trajektor_Ereignis_als_Objekt', 'Trajektor_Zeitraum', 'Weg', 'Ziel']","Zeitspannen, -abschnitte und -räume werden als Landschaft konzeptualisiert, durch die sich eine Entität oder der (implizite) Kognizierende selbst- oder fremdgesteuert bewegt bzw. bewegen kann. Dieser Metaphernframe dient den beiden Frames Vergangenheit_als_Hinten und Zukunft_als_Vorne als Mutterframe.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2394,
2705,Zeit_als_Raum_Szenario,[],['Zeit_als_Raum'],"Dieser abstrakte Frame erfasst die grundlegende Konzeptualisierung und Erfahrung von Zeit als Raum. Er dient in erster Linie der Vererbung an konkrete(re) konzeptuell-metaphorische Frames, in welchen er seinen sprachlichen Ausdruck findet.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2705,
2427,Zeit_als_Sich_bewegendes_Objekt,"[('bewegen', 'V'), ('davonlaufen', 'V'), ('einholen', 'V'), ('fliegen', 'V'), ('kommen', 'V'), ('nahen', 'V'), ('rasen', 'V'), ('stehenbleiben', 'V'), ('stillstehen', 'V'), ('vergehen', 'V'), ('zukommen (auf)', 'V')]","['Bereich', 'Orientierungsentität', 'Orientierungsereignis', 'Orientierungszeitraum_als_Selbstständig_Bewegender', 'Richtung', 'Trajektor_Entität_als_Quelle', 'Trajektor_Entität_als_Ziel', 'Trajektor_Ereignis_als_Quelle', 'Trajektor_Ereignis_als_Ziel', 'Trajektor_Zeitraum', 'Weg']","Eine Zeitspanne oder ein Zeitpunkt wird als Objekt konzeptualisiert, das sich eigenständig fortbewegt ( FE:Orientierungszeitraum_als_Selbstständig_BewegenderOrientierungszeitraum_als_Selbstständig_Bewegender).",,https://framenet-constructicon.hhu.de/framenet/frame?id=2427,
2075,Zentrum_Peripherie_Bildschema,[],"['Peripherie', 'Zentrum']",Der Körper fungiert als Ausgangspunkt für die Wahrnehmung der Welt. Ab einer bestimmten Entfernung von diesem perzeptuellen  FE:ZentrumZentrum (in der Skizze A) verblasst die Welt zu einem perzeptuellen Horizont: Diskrete Objekte liegen in der  FE:PeripheriePeripherie (B) und sind nicht mehr länger gut erkennbar.,,https://framenet-constructicon.hhu.de/framenet/frame?id=2075,
983,Zerkleinern,"[('drücken', 'V'), ('mahlen', 'V'), ('zermahlen', 'V')]","['Patiens', 'Zerkleinerer', 'Zerkleinerungsverursacher']","Ein  FE:ZerkleinererZerkleinerer oder ein anderer  FE:ZerkleinerungsverursacherZerkleinerungsverursacher bewirkt, dass ein  FE:PatiensPatiens in kleinere Stücke gebrochen wird. Das  FE:ErgebnisErgebnis des Zerkleinerns oder ein  FE:ZielZiel, an dem sich das  FE:PatiensPatiens nach dem Zerkleinern befindet, kann angegeben werden.",Grinding,https://framenet-constructicon.hhu.de/framenet/frame?id=983,ExactMatch
989,Zerkleinert,"[('gehackt', 'ADJ')]",['Patiens'],"Ein  FE:PatiensPatiens liegt in kleinen Stücken vor, d.h. in einem zerkleinerten Zustand, als Ergebnis eines Ereignisses des Zerkleinerns (Zerkleinern), in dem es gemahlen, gerieben, gehackt oder auf andere Weise zerkleinert wurde.",Ground_up,https://framenet-constructicon.hhu.de/framenet/frame?id=989,ExactMatch
1051,Zerstören,"[('einebnen', 'V'), ('ersticken', 'V'), ('fressen', 'V'), ('im Keim ersticken', 'MWA'), ('kaputtmachen', 'V'), ('lösen', 'V'), ('vernichten', 'V'), ('verwüsten', 'V'), ('zerstören', 'V')]","['Patiens', 'Ursache', 'Zerstörer']","Eine bewusst handelnde Entität, der  FE:ZerstörerZerstörer, oder eine  FE:UrsacheUrsache (ein Ereignis, oder eine an einem solchen Ereignis beteiligte Entität) wirkt sich in einer Weise negativ auf ein  FE:PatiensPatiens aus, dass dieses  FE:PatiensPatiens im Ergebnis nicht mehr existiert.",Destroying,https://framenet-constructicon.hhu.de/framenet/frame?id=1051,ExactMatch
1048,Zerstörung_verursachen,"[('aufbrechen', 'V'), ('schlagen', 'V'), ('zerbrechen', 'V'), ('zerreißen', 'V'), ('zerschmettern', 'V'), ('zerstören', 'V')]","['Agens', 'Patiens', 'Stücke', 'Ursache']","Ein  FE:AgensAgens zerstört abrupt und oft gewaltsam ein  FE:PatiensPatiens, woraufhin das  FE:PatiensPatiens in zwei oder mehrere  FE:StückeStücke bzw. Teile splittert, sodass es nicht mehr funktioniert bzw. nicht mehr in seiner ursprünglicher Verfassung existiert.",Cause_to_fragment,https://framenet-constructicon.hhu.de/framenet/frame?id=1048,ExactMatch
89,Ziel,[],"['Orientierungspunkt', 'Trajektor']","Ein  FE:OrientierungspunktOrientierungspunkt (in Kombination mit dem durch bestimmte LE hervorgerufenen Bildschema) dient dazu, die endgültige Position eines  FE:TrajektorTrajektors in einem konstruierten oder tatsächlichen Bewegungsereignis herauszufinden.",Goal,https://framenet-constructicon.hhu.de/framenet/frame?id=89,ExactMatch
432,Zielen,"[('Ziel', 'N')]","['Agens', 'Aktivität', 'Instrument', 'Zielobjekt', 'Zielort']","Ein  FE:AgensAgens führt - ggf. mithilfe eines  FE:InstrumentInstruments - eine  FE:AktivitätAktivität aus, die direkt und physisch auf einen  FE:ZielortZielort bzw. ein an diesem befindliches  FE:ZielobjektZielobjekt einwirken soll.",Aiming,https://framenet-constructicon.hhu.de/framenet/frame?id=432,ExactMatch
1077,Zielobjekt_treffen,"[('anschießen', 'V'), ('beschießen', 'V'), ('erschießen', 'V'), ('schießen', 'V'), ('treffen', 'V')]","['Agens', 'Zielobjekt']",Ein  FE:AgensAgens verursacht die ballistische Bewegung eines Projektils und dessen nachfolgenden Aufprall auf ein  FE:ZielobjektZielobjekt.,Hit_target,https://framenet-constructicon.hhu.de/framenet/frame?id=1077,ExactMatch
391,Zufall,"[('Zufall', 'N')]",['Sachverhalt'],"Ein  FE:SachverhaltSachverhalt (ein Zustand oder ein Ereignis) hält an oder tritt ein und wird als kausal unabhängig von anderen (impliziten) Zuständen oder Ereignissen dargestellt, von denen ansonsten erwartet werden könnte, dass sie kausal mit dem  FE:SachverhaltSachverhalt zusammenhängen.",Coincidence,https://framenet-constructicon.hhu.de/framenet/frame?id=391,ExactMatch
412,Zugang_haben,"[('Zugang', 'N'), ('Zugriff', 'N'), ('zugänglich', 'ADJ')]","['Barriere', 'Nützlicher_Ort', 'Objekt']",Ein  FE:ObjektObjekt kann zu einem  FE:Nützlicher_OrtNützlichen_Ort gelangen bzw. darauf zugreifen oder es wird durch eine  FE:BarriereBarriere davon abgehalten.,Having_or_lacking_access,https://framenet-constructicon.hhu.de/framenet/frame?id=412,ExactMatch
65,Zugeordnete_Proposition,[],"['Proposition', 'Sprecher', 'Text']",Eine  FE:PropositionProposition wird einem  FE:SprecherSprecher oder einem  FE:TextText zugeordnet.,Attributed_information,https://framenet-constructicon.hhu.de/framenet/frame?id=65,ExactMatch
751,Zugewiesener_Ort,[],"['Posten', 'Verantwortliche_Partei']","Einer Person wird ein  FE:PostenPosten zugewiesen, an dem sie bleiben kann, normalerweise um eine  FE:AufgabeAufgabe zu erfüllen.",Assigned_location,https://framenet-constructicon.hhu.de/framenet/frame?id=751,ExactMatch
413,Zugriff_Szenario,[],"['Barriere', 'Nützlicher_Ort', 'Objekt']","Ein  FE:Nützlicher_OrtNützlicher_Ort ist mit einer  FE:BarriereBarriere versehen, sodass ein  FE:ObjektObjekt entweder in der Lage ist, den  FE:Nützlicher_OrtNützlichen_Ort trotz der  FE:BarriereBarriere zu erreichen oder darauf zuzugreifen, oder aufgrund der  FE:BarriereBarriere nicht dazu in der Lage ist.",Access_scenario,https://framenet-constructicon.hhu.de/framenet/frame?id=413,ExactMatch
795,Zugänglichkeit_ändern,"[('absperren', 'V'), ('ausschließen', 'V'), ('blockieren', 'V'), ('schließen', 'V'), ('sperren', 'V'), ('verbarrikadieren', 'V')]","['Agens', 'Nützlicher_Ort', 'Zugang']","Ein  FE:AgensAgens bewirkt, dass ein  FE:Nützlicher_OrtNützlicher_Ort für ein  FE:ObjektObjekt bis zu einem bestimmten  FE:GradGrad zugänglich (oder nicht zugänglich) wird. Anstelle des  FE:Nützlicher_OrtNützlichen_Ortes kann auch die Verfügbarkeit eines  FE:ZugangZugangs zu diesem davon geändert werden.",Change_accessibility,https://framenet-constructicon.hhu.de/framenet/frame?id=795,ExactMatch
2419,Zukunft_als_Vorne,"[('nach vorne blicken', 'MWA'), ('vor', 'PRAEP')]","['Fokussierter_Zeitpunkt_als_Quelle', 'Fokussierter_Zeitpunkt_als_Ziel', 'Ganzes_als_Bereich', 'Objekt', 'Relative_Zeit_als_Weg', 'Richtung']","Zukünftige Ereignisse, Situationen und Sachverhalte werden als Entitäten konzeptualisiert, die im gegenständlichen Sinn vor dem  FE:ObjektObjekt liegen, ( FE:Fokussierter_Zeitpunkt_als_ZielFokussierter_Zeitpunkt_als_Ziel), das sich selbst- oder fremdgesteuert durch die Zeit ( FE:Ganzes_als_BereichGanzes_als_Bereich) bewegt. Die Basis dieser Metapher bildet die Metapher Zeit_als_Landschaft.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2419,
873,Zum_Schweigen_bringen,"[('beruhigen', 'V'), ('verstummen', 'V'), ('zum Schweigen bringen', 'MWA'), ('zum Verstummen bringen', 'MWA')]","['Agens', 'Expressor', 'Sprecher']","Ein  FE:AgensAgens bewirkt, dass ein  FE:SprecherSprecher still wird und schweigt.",Silencing,https://framenet-constructicon.hhu.de/framenet/frame?id=873,ExactMatch
460,Zuordnung_haben,"[('haben', 'V')]","['Entität', 'Fokusentität']","Eine  FE:FokusentitätFokusentität wird in ihren Eigenschaften davon beeinflusst, dass eine andere  FE:EntitätEntität existiert und ihr (assoziativ) zugeordnet ist.",Have_associated,https://framenet-constructicon.hhu.de/framenet/frame?id=460,ExactMatch
273,Zurückgelegter_Weg,"[('Kreislauf', 'N'), ('Kurs', 'N'), ('Umlaufbahn', 'N'), ('Weg', 'N')]","['Objekt', 'Weg']","Ein  FE:WegWeg, als eine Reihe von verbundenen Orten, wird von einem  FE:ObjektObjekt abgelaufen, das sich aus eigener Kraft oder unter dem Einfluss einer physikalischen Kraft bewegt. Der  FE:WegWeg kann unterschiedlich beschrieben werden, je nachdem, ob er begrenzt ist oder nicht. Wenn er begrenzt ist, kann der  FE:WegWeg durch seine  FE:EndpunkteEndpunkte spezifiziert werden, die getrennt voneinander als  FE:QuelleQuelle und  FE:ZielZiel dargestellt werden können.",Path_traveled,https://framenet-constructicon.hhu.de/framenet/frame?id=273,ExactMatch
510,Zurücklassen,"[('aufgeben', 'V'), ('aussetzen', 'V'), ('lassen', 'V'), ('sich lösen (von)', 'V'), ('sich trennen (von)', 'V'), ('vergessen', 'V'), ('verlassen', 'V')]","['Agens', 'Zurückgelassenes']","Ein  FE:AgensAgens lässt ein Objekt zurück, das zuvor unter seiner Kontrolle, in seiner Verantwortung oder in seinem Besitz war. Das Objekt befindet sich als  FE:ZurückgelassenesZurückgelassenes vorübergehend oder dauerhaft nicht mehr in der Einflusssphäre des  FE:AgensAgens.",Abandonment,https://framenet-constructicon.hhu.de/framenet/frame?id=510,ExactMatch
1052,Zusammenarbeit,[],"['Partner', 'Partner_1', 'Partner_2', 'Vorhaben']","FE:Partner_1Partner_1 und  FE:Partner_2Partner_2 oder eine Gruppe von  FE:PartnerPartnern arbeiten zusammen an einem gemeinamen  FE:VorhabenVorhaben . Die  FE:PartnerPartner gelten auch dann als gleichrangig, wenn sie nicht zusammen sprachlich auftreten bzw. realisiert werden.",Collaboration,https://framenet-constructicon.hhu.de/framenet/frame?id=1052,ExactMatch
353,Zusammenfassen,"[('auf den Punkt bringen', 'MWA'), ('zusammenfassen', 'V')]","['Kommunizierender', 'Medium', 'Sachverhalt']","Ein  FE:KommunizierenderKommunizierender verarbeitet Informationen zu einem  FE:SachverhaltSachverhalt, die in Textform oder als mentaler oder wahrgenommer Inhalt vorliegen, und bringt sie in eine prägnante Form (die  FE:ZusammenfassungZusammenfassung), die den wesentlichen Inhalt in kürzerer Form enthält, und übermittelt diese  FE:ZusammenfassungZusammenfassungan einen  FE:AdressatAdressaten, oder hält sie in einem  FE:MediumMedium fest. Der  FE:SachverhaltSachverhalt kann direkt ausgedrückt werden (z. B. umreißen, was passiert ist; die Situation im Ausland) oder es wird eine Textquelle angegeben (z.B.Zusammenfassung von Dokumenten) oder er wird metonymisch durch eine die Zusammenfassung enthaltende oder darstellende Entität ausgedrückt (z.B.Kandidatenübersicht).",Summarizing,https://framenet-constructicon.hhu.de/framenet/frame?id=353,ExactMatch
135,Zusammenfügen_verursachen,"[('verbinden', 'V'), ('zusammenfassen', 'V'), ('zusammenlegen', 'V')]","['Agens', 'Ganzes', 'Teil_1', 'Teil_2', 'Teile']","Ein  FE:AgensAgens, verbindet, vermischt oder bewirkt ein Verschmelzen von  FE:TeileTeilen zu einem  FE:GanzesGanzen. Die Elemente, die verbunden werden, können zusammen als  FE:TeileTeile oder einzeln als  FE:Teil_1Teil_1, das mit  FE:Teil_2Teil_2 zusammengefügt wird, ausgedrückt werden. Zwischen den Elementen besteht eine symmetrische Beziehung und die  FE:TeileTeile gehen im  FE:GanzesGanzen auf, sodass sie nicht mehr als einzelne Einheiten erkennbar sind.",Cause_to_amalgamate,https://framenet-constructicon.hhu.de/framenet/frame?id=135,ExactMatch
676,Zusammenhang,"[('Zusammenhang', 'N')]","['Entität_1', 'Entität_2', 'Entitäten']","Zwei Entitäten, die separat als  FE:Entität_1Eintität_1 und  FE:Entität_2Entität_2 oder gemeinsam als  FE:EntitätenEntitäten ausgedrückt werden können, stehen in einer Beziehung zueinander. Der Zusammenhang zwischen ihnen kann als gegeben oder als nicht gegeben dargestellt werden.",Relation,https://framenet-constructicon.hhu.de/framenet/frame?id=676,ExactMatch
2071,Zusammenpassen_Bildschema,[],"['Entität_1', 'Entität_2', 'Entitäten']",FE:Entität_1Entität_1 (in der Skizze A) und  FE:Entität_2Entität_2 (B) ergänzen sich gegenseitig. Sie können auch als  FE:EntitätenEntitäten subsummiert werden.,,https://framenet-constructicon.hhu.de/framenet/frame?id=2071,
531,Zuspielen,"[('abspielen', 'V'), ('passen', 'V'), ('spielen', 'V'), ('zuspielen', 'V')]","['Agens', 'Anfangszustand', 'Bereich', 'Empfänger', 'Ergebnis', 'Objekt', 'Quelle', 'Weg']",Ein  FE:AgensAgens überträgt ein  FE:ObjektObjekt physisch an einen  FE:EmpfängerEmpfänger. Das  FE:AgensAgens kann die Bewegung des  FE:ObjektObjekts nach der Auslösung der Bewegung nicht mehr kontrollieren.,Passing,https://framenet-constructicon.hhu.de/framenet/frame?id=531,ExactMatch
218,Zustand,[],['Entität'],"Eine  FE:EntitätEntität befindet sich in einer stabilen Situation, die als   FE:ZustandZustand bezeichnet wird.",State,https://framenet-constructicon.hhu.de/framenet/frame?id=218,ExactMatch
698,Zustandsform,"[('Zustand', 'N')]","['Aggregatzustand', 'Materie']",Dieser Frame beschreibt die Eigenschaften eines thermodynamischen  FE:AggregatzustandZustands einer  FE:MaterieMaterie.,Thermodynamic_phase,https://framenet-constructicon.hhu.de/framenet/frame?id=698,ExactMatch
